initial;code;name
H;681;Hob
H;682;Hobb
H;683;Hobh
H;684;Hobs
H;685;Hoc
H;686;Hocq
H;687;Hod
H;688;Hodg
H;689;Hodges, M.
H;691;Hodgs
H;692;Hods
H;693;Hoe
H;694;Hoel
H;695;Hoes
H;696;Hoey
H;697;Hof
H;698;Hoff
H;699;Hoffm
H;711;Hoffman, M.
H;712;Hofl
H;713;Hofm
H;714;Hog
H;715;Hogar
H;716;Hogg
H;717;Hoh
H;718;Hohenl
H;719;Hohenz
H;721;Hok
H;722;Hol
H;723;Holb
H;724;Holbr
H;725;Holc
H;726;Hold
H;727;Holder
H;728;Holds
H;729;Hole
H;731;Holg
H;732;Holi
H;733;Holl
H;734;Holland
H;735;Holland, G.
H;736;Holland, M.
H;737;Holland, S.
H;738;Holley
H;739;Holli
H;741;Hollin
H;742;Hollis
H;743;Hollis, M.
H;744;Hollist
H;745;Hollo
H;746;Holly
H;747;Holm
H;748;Holme
H;749;Holmes
H;751;Holmes, G.
H;752;Holmes, M.
H;753;Holmes, S.
H;754;Holo
H;755;Holr
H;756;Hols
H;757;Holste
H;758;Holt
H;759;Holw
H;761;Holy
H;762;Holz
H;763;Hom
H;764;Homb
H;765;Home
H;766;Homer
H;767;Homes
H;768;Homm
H;769;Hon
H;771;Hond
H;772;Hone
H;773;Honi
H;774;Hono
H;775;Hont
H;776;Hoo
H;777;Hood, M.
H;778;Hoof
H;779;Hoog
H;781;Hook
H;782;Hooke
H;783;Hooker
H;784;Hooker, M.
H;785;Hoop
H;786;Hooper, G.
H;787;Hooper, M.
H;788;Hooper, S.
H;789;Hoor
H;791;Hop
H;792;Hopf
H;793;Hopk
H;794;Hopkins, G.
H;795;Hopkins, M.
H;796;Hopkins, S.
H;797;Hopkinson
H;798;Hopp
H;799;Hopt
H;811;Hor
H;812;Horl
H;813;Horn
H;814;Hornb
H;815;Horne
H;816;Horner
H;817;Hors
H;818;Horsl
H;819;Horst
H;821;Hort
H;822;Horten
H;823;Horto
H;824;Horw
H;825;Hos
H;826;Hosk
H;827;Hosm
H;828;Hosp
H;829;Hoss
H;831;Host
H;832;Hot
H;833;Hotm
H;834;Hott
H;835;Hou
H;836;Houd
H;837;Houe
H;838;Houg
H;839;Houn
H;841;Hour
H;842;Hous
H;843;Houst
H;844;Hout
H;845;Hov
H;846;Hovey
H;847;How
H;848;Howard
H;849;Howard, G.
H;851;Howard, M.
H;852;Howard, S.
H;853;Howard, W.
H;854;Howd
H;855;Howe
H;856;Howe, G.
H;857;Howe, M.
H;858;Howe, S.
H;859;Howel
H;861;Howi
H;862;Howis
H;863;Howit
H;864;Howl
H;865;Howle
H;866;Hows
H;871;Hox
H;867;Hoy
H;868;Hoyt
H;869;Hoyt, M.
H;872;Hoz
H;873;Hr
H;874;Hu
H;875;Hub
H;876;Hubbard, M.
H;877;Hube
H;878;Hubert
H;879;Hubn
H;881;Hubs
H;882;Huc
H;883;Hud
H;884;Huddl
H;885;Huds
H;886;Hudson, M.
H;887;Hue
H;888;Huet
H;889;Huf
H;891;Hug
H;892;Hugh
H;893;Hughes
H;894;Hughes, M.
H;895;Hugo
H;896;Hugon
H;897;Hugu
H;898;Hugui
H;899;Hui
H;911;Huit
H;912;Hul
H;913;Hull
H;914;Hulli
H;915;Hulm
H;916;Hulo
H;917;Huls
H;918;Hum
H;919;Humb
H;921;Hume
H;922;Hume, M.
H;923;Humf
H;924;Humi
H;925;Humm
H;926;Hump
H;927;Humphreys
H;928;Humphri
H;929;Humps
H;931;Hun
H;932;Hunc
H;933;Hund
H;934;Hune
H;935;Hunf
H;936;Hung
H;937;Huni
H;938;Hunn
H;939;Hunt
H;941;Hunt, G.
H;942;Hunt, M.
H;943;Hunt, S.
H;944;Hunte
H;945;Hunter
H;946;Hunter, M.
H;947;Hunter, S.
H;948;Hunting
H;949;Huntington
H;951;Huntington, G.
H;952;Huntington, M.
H;953;Huntington, S.
H;954;Huntl
H;955;Hunto
H;956;Hunts
H;957;Huo
H;958;Hup
H;959;Hur
H;961;Hurd, M.
H;962;Hurdi
H;963;Hure
H;964;Huri
H;965;Hurl
H;966;Hurls
H;967;Hurt
H;968;Hus
H;969;Huse
H;971;Husk
H;972;Huss
H;973;Hut
H;974;Hutchins
H;975;Hutchinson
H;976;Hutchinson, G.
H;977;Hutchinson, M.
H;978;Hutchinson, S.
H;979;Huth
H;981;Huti
H;982;Hutt
H;983;Hutter
H;984;Hutto
H;985;Hutton, M.
H;986;Hux
H;987;Huy
H;988;Huys
H;989;Huz
H;991;Hw
H;992;Hy
H;993;Hyde
H;994;Hyde, H.
H;995;Hyde, P.
H;996;Hyl
H;997;Hyn
H;998;Hyp
H;999;Hyr
I;11;Ia
I;12;Ib
I;13;Ibn
I;14;Ibr
I;15;Ic
I;16;Ich
I;17;Ick
I;18;Id
I;19;Ide
I;21;Ido
I;22;Ie
I;23;If
I;24;Ig
I;25;Ih
I;26;Ik
I;27;Il
I;28;Ili
I;29;Ill
I;31;Im
I;32;Imb
I;33;Iml
I;34;Imp
I;35;In
I;36;Inc
I;37;Inch
I;38;Ind
I;39;Indi
I;41;Indo
I;42;Indu
I;43;Inf
I;44;Ing
I;45;Inge
I;46;Ingel
I;47;Inger
I;48;Ingh
I;49;Ingi
I;51;Ingl
I;52;Ingli
I;53;Ingo
I;54;Ingr
I;55;Ingre
I;56;Ini
I;57;Inm
I;58;Inn
I;59;Ins
I;61;Int
I;62;Inv
I;63;Inw
I;64;Io
I;65;Ir
I;66;Iren
I;67;Iret
I;68;Iri
I;69;Irl
I;71;Iro
I;72;Irv
I;73;Is
I;74;Isab
I;75;Isam
I;76;Isar
I;77;Isc
I;78;Ise
I;79;Ish
I;81;Isi
I;82;Isl
I;83;Ism
I;84;Isn
I;85;Iso
I;86;Iss
I;87;Ist
I;88;It
I;89;Ith
I;91;Itt
I;92;Iu
I;93;Iv
I;94;Ive
I;95;Ives
I;96;Ivo
I;97;Ix
I;98;Iz
I;99;Izm
J;11;Ja
J;12;Jac
J;13;Jackson, J.
J;14;Jackson, S.
J;15;Jaco
J;16;Jacobi
J;17;Jacobs
J;18;Jacop
J;19;Jacq
J;21;Jacqui
J;22;Jae
J;23;Jaf
J;24;Jag
J;25;Jah
J;26;Jal
J;27;Jam
J;28;James, M.
J;29;James, S.
J;31;Jameso
J;32;Jami
J;33;Jan
J;34;Jann
J;35;Jans
J;36;Jaq
J;37;Jar
J;38;Jarv
J;39;Jas
J;41;Jau
J;42;Jay
J;43;Je
J;44;Jeb
J;45;Jef
J;46;Jeffre
J;47;Jeffri
J;49;Jem
J;51;Jen
J;52;Jenk
J;53;Jenks
J;54;Jenn
J;55;Jer
J;56;Jero
J;57;Jerv
J;58;Jes
J;59;Jew
J;61;Ji
J;62;Jo
J;63;Joc
J;64;Joe
J;65;Joh
J;66;Johnso
J;67;Johnson, G.
J;68;Johnson, M.
J;69;Johnson, S.
J;71;Johnson, W.
J;72;Johnst
J;73;Johnston, M.
J;74;Joi
J;75;Jol
J;76;Jon
J;77;Jones, G.
J;78;Jones, M.
J;79;Jones, S.
J;81;Jons
J;82;Jor
J;83;Jos
J;84;Joss
J;85;Jot
J;86;Jou
J;87;Jow
J;88;Joy
J;89;Joyc
J;91;Ju
J;92;Jud
J;93;Juds
J;94;Jul
J;95;Jun
J;96;Jus
J;97;Juv
J;98;Jux
J;99;Jy
K;11;Ka
K;12;Kah
K;13;Kai
K;14;Kal
K;15;Kam
K;16;Kan
K;17;Kap
K;18;Kar
K;19;Kas
K;21;Kau
K;22;Kaw
K;23;Kay
K;24;Ke
K;25;Keat
K;26;Kee
K;27;Kei
K;28;Keith
K;29;Kel
K;31;Kem
K;32;Kemp
K;33;Ken
K;34;Kenn
K;35;Kennedy
K;36;Kennedy, M.
K;37;Kent
K;38;Kep
K;39;Ker
K;41;Kerr
K;42;Kes
K;43;Ket
K;44;Key
K;45;Kh
K;46;Ki
K;47;Kie
K;48;Kil
K;49;Kim
K;51;Kin
K;52;King
K;53;King, J.
K;54;King, P.
K;55;Kings
K;56;Kins
K;57;Kip
K;58;Kir
K;59;Kirk
K;61;Kirs
K;62;Kit
K;63;Kl
K;64;Klein
K;65;Kli
K;66;Klo
K;67;Kn
K;68;Kne
K;69;Kni
K;71;Knight, M.
K;72;Kno
K;73;Know
K;74;Knox
K;75;Ko
K;76;Koc
K;77;Koe
K;78;Koen
K;79;Koh
K;81;Kol
K;82;Kon
K;83;Kop
K;84;Kor
K;85;Kort
K;86;Kos
K;87;Kot
K;88;Kou
K;89;Kr
K;91;Krau
K;92;Kre
K;93;Kro
K;94;Kru
K;95;Ku
K;96;Kuh
K;97;Kus
K;98;Kw
K;99;Ky
L;111;La
L;112;Lab
L;113;Labar
L;114;Labat
L;115;Labbe
L;116;Labe
L;117;Labeo
L;118;Labi
L;119;Labil
L;121;Labl
L;122;Labo
L;123;Labor
L;124;Labou
L;125;Labour
L;126;Labr
L;127;Labru
L;128;Lac
L;129;Lacam
L;131;Lace
L;132;Lach
L;133;Lachap
L;134;Lachas
L;135;Lachat
L;136;Lachau
L;137;Lache
L;138;Lachm
L;139;Laci
L;141;Lack
L;142;Laco
L;143;Lacor
L;144;Lacos
L;145;Lacou
L;146;Lacr
L;147;Lacro
L;148;Lacros
L;149;Lacru
L;151;Lact
L;152;Lacy
L;153;Lad
L;154;Ladd
L;155;Ladi
L;156;Lado
L;157;Ladr
L;158;Lae
L;159;Laf
L;161;Lafay
L;162;Lafe
L;163;Laff
L;164;Lafl
L;165;Lafo
L;166;Lafont
L;167;Lafor
L;168;Lafos
L;169;Lafr
L;171;Lafu
L;172;Lag
L;173;Lagar
L;174;Lage
L;175;Lagi
L;176;Lagn
L;177;Lago
L;178;Lagr
L;179;Lagre
L;181;Lagu
L;182;Lagui
L;183;Lah
L;184;Laho
L;185;Lai
L;186;Lain
L;187;Laing
L;188;Lair
L;189;Lais
L;191;Laj
L;192;Lak
L;193;Lal
L;194;Lalann
L;195;Lali
L;196;Lall
L;197;Lalle
L;198;Lalli
L;199;Lallo
L;211;Lally
L;212;Lalo
L;213;Lam
L;214;Laman
L;215;Lamar
L;216;Lamarm
L;217;Lamart
L;218;Lamb
L;219;Lamba
L;221;Lambe
L;222;Lambert
L;223;Lamberti
L;224;Lambi
L;225;Lambo
L;226;Lambr
L;227;Lambt
L;228;Lame
L;229;Lamet
L;231;Lami
L;232;Lamir
L;233;Lamo
L;234;Lamon
L;235;Lamot
L;236;Lamou
L;237;Lamp
L;238;Lampi
L;239;Lampr
L;241;Lams
L;242;Lamy
L;243;Lan
L;244;Lanc
L;245;Lancaster, M.
L;246;Lance
L;247;Lancel
L;248;Lancey
L;249;Lanci
L;251;Lanco
L;252;Lancr
L;253;Land
L;254;Lande
L;255;Lander
L;256;Landes
L;257;Landi
L;258;Lando
L;259;Landon
L;261;Landor
L;262;Landr
L;263;Lands
L;264;Landu
L;265;Lane
L;266;Lane, M.
L;267;Laneh
L;268;Lanf
L;269;Lang
L;271;Lang, M.
L;272;Langd
L;273;Langdo
L;274;Lange
L;275;Langen
L;276;Langer
L;277;Langet
L;278;Langf
L;279;Langh
L;281;Langi
L;282;Langl
L;283;Langle
L;284;Langlo
L;285;Langr
L;286;Langt
L;287;Langu
L;288;Lanj
L;289;Lank
L;291;Lanm
L;292;Lann
L;293;Lano
L;294;Lans
L;295;Lansd
L;296;Lant
L;297;Lanz
L;298;Lao
L;299;Lap
L;311;Lape
L;312;Laph
L;313;Lapi
L;314;Lapl
L;315;Lapo
L;316;Lapp
L;317;Lapr
L;318;Lar
L;319;Larc
L;321;Lard
L;322;Larg
L;323;Lari
L;324;Lark
L;325;Larn
L;326;Laro
L;327;Larochef
L;328;Larochej
L;329;Larom
L;331;Laron
L;332;Larou
L;333;Larr
L;334;Larri
L;335;Lart
L;336;Laru
L;337;Las
L;338;Lasal
L;339;Lasan
L;341;Lasc
L;342;Lasco
L;343;Lase
L;344;Lasi
L;345;Lask
L;346;Lass
L;347;Lasse
L;348;Lassu
L;349;Last
L;351;Lat
L;352;Lath
L;353;Lathr
L;354;Lathrop, G.
L;355;Lathrop, M.
L;356;Lati
L;357;Latim
L;358;Lato
L;359;Latour
L;361;Latourr
L;362;Latr
L;363;Latri
L;364;Latro
L;365;Latu
L;366;Lau
L;367;Laud
L;368;Laude
L;369;Lauderd
L;371;Laudi
L;372;Laudo
L;373;Lauf
L;374;Laug
L;375;Laum
L;376;Laun
L;377;Laur
L;378;Laure
L;379;Laurenc
L;381;Laurens
L;382;Laurent
L;383;Laurenti
L;384;Lauri
L;385;Laurie
L;386;Lauris
L;387;Lauro
L;388;Laus
L;389;Laut
L;391;Lauv
L;392;Lav
L;393;Lavale
L;394;Lavall
L;395;Lavalli
L;396;Lavar
L;397;Lavat
L;398;Lavau
L;399;Lave
L;411;Lavi
L;412;Lavil
L;413;Lavis
L;414;Lavo
L;415;Law
L;416;Law, M.
L;417;Lawe
L;418;Lawl
L;419;Lawrence
L;421;Lawrence, G.
L;422;Lawrence, M.
L;423;Lawrence, S.
L;424;Lawrence, W.
L;425;Laws
L;426;Lay
L;427;Layc
L;428;Layn
L;429;Layt
L;431;Laz
L;432;Lazz
L;433;Le
L;434;Leac
L;435;Leak
L;436;Leam
L;437;Lean
L;438;Lear
L;439;Leav
L;441;Leb
L;442;Lebe
L;443;Leber
L;444;Lebi
L;445;Lebl
L;446;Leblo
L;447;Lebo
L;448;Lebor
L;449;Lebou
L;451;Lebr
L;452;Lebret
L;453;Lebri
L;454;Lebru
L;455;Lec
L;456;Lecar
L;457;Lecc
L;458;Lech
L;459;Leche
L;461;Leck
L;462;Lecl
L;463;Leclu
L;464;Leco
L;465;Lecom
L;466;Lecon
L;467;Lecoq
L;468;Lecou
L;469;Lecr
L;471;Lect
L;472;Led
L;473;Lede
L;474;Ledo
L;475;Ledr
L;476;Ledy
L;477;Lee
L;478;Lee, G.
L;479;Lee, M.
L;481;Lee, S.
L;482;Lee, W.
L;483;Leec
L;484;Leed
L;485;Leek
L;486;Leen
L;487;Lees
L;488;Lef
L;489;Lefebv
L;491;Lefer
L;492;Lefeu
L;493;Lefev
L;494;Lefo
L;495;Lefr
L;496;Leg
L;497;Legar
L;498;Legat
L;499;Lege
L;511;Legen
L;512;Leger
L;513;Legg
L;514;Legi
L;515;Legn
L;516;Lego
L;517;Legr
L;518;Legras
L;519;Legro
L;521;Legu
L;522;Leh
L;523;Lehm
L;524;Leho
L;525;Lei
L;526;Leic
L;527;Leid
L;528;Leig
L;529;Leigh, M.
L;531;Lein
L;532;Leis
L;533;Leit
L;534;Lej
L;535;Lejo
L;536;Lek
L;537;Lel
L;538;Leland
L;539;Lele
L;541;Leli
L;542;Lell
L;543;Lelo
L;544;Lem
L;545;Lemai
L;546;Lemais
L;547;Lemait
L;548;Lemar
L;549;Lemas
L;551;Leme
L;552;Lemere
L;553;Lemet
L;554;Lemi
L;555;Lemo
L;556;Lemon
L;557;Lemonn
L;558;Lemot
L;559;Lemoy
L;561;Lemp
L;562;Lemu
L;563;Len
L;564;Lend
L;565;Lene
L;566;Leng
L;567;Lenn
L;568;Lennox
L;569;Leno
L;571;Lenoir
L;572;Lenor
L;573;Lens
L;574;Lent
L;575;Lenz
L;576;Leo
L;577;Leod
L;578;Leof
L;579;Leon
L;581;Leonard
L;582;Leonc
L;583;Leone
L;584;Leonh
L;585;Leoni
L;586;Leont
L;587;Leop
L;588;Leot
L;589;Leow
L;591;Lep
L;592;Lepai
L;593;Lepau
L;594;Lepe
L;595;Lepell
L;596;Lepi
L;597;Lepl
L;598;Lepo
L;599;Lepr
L;611;Leps
L;612;Lepu
L;613;Leq
L;614;Ler
L;615;Lerd
L;616;Lerm
L;617;Lero
L;618;Leroux
L;619;Leroy
L;621;Leroy, M.
L;622;Les
L;623;Lesb
L;624;Lesc
L;625;Lesch
L;626;Lesco
L;627;Lescu
L;628;Lesd
L;629;Lesg
L;631;Lesl
L;632;Lesley
L;633;Lesley, M.
L;634;Leslie
L;635;Leslie, G.
L;636;Leslie, M.
L;637;Leslie, S.
L;638;Less
L;639;Lessi
L;641;Lesso
L;642;Lest
L;643;Lestr
L;644;Lesu
L;645;Let
L;646;Letell
L;647;Leth
L;648;Leti
L;649;Leto
L;651;Lett
L;652;Leu
L;653;Leul
L;654;Leus
L;655;Lev
L;656;Levas
L;657;Leve
L;658;Lever
L;659;Lever, M.
L;661;Levere
L;662;Leves
L;663;Levet
L;664;Levi
L;665;Levin
L;666;Levis
L;667;Levr
L;668;Levy
L;669;Lew
L;671;Lewe
L;672;Lewin
L;673;Lewis
L;674;Lewis, G.
L;675;Lewis, M.
L;676;Lewis, S.
L;677;Lewis, W.
L;678;Lewk
L;679;Lex
L;681;Ley
L;682;Leybu
L;683;Leyd
L;684;Leyl
L;685;Leys
L;686;Lez
L;687;Lezo
L;688;Lh
L;689;Lheu
L;691;Lho
L;692;Lhu
L;693;Li
L;694;Lib
L;695;Liber
L;696;Libo
L;697;Libr
L;698;Lic
L;699;Licht
L;711;Lici
L;712;Lid
L;713;Liddo
L;714;Lide
L;715;Lido
L;716;Lie
L;717;Liebn
L;718;Liec
L;719;Lief
L;721;Lieu
L;722;Liev
L;723;Lig
L;724;Lightf
L;725;Lign
L;726;Ligo
L;727;Ligu
L;728;Lil
L;729;Lill
L;731;Lily
L;732;Lim
L;733;Limb
L;734;Limi
L;735;Lin
L;736;Linc
L;737;Lincoln, G.
L;738;Lincoln, M.
L;739;Lincoln, S.
L;741;Lincoln, W.
L;742;Lind
L;743;Linde
L;744;Linden
L;745;Lindes
L;746;Lindl
L;747;Lindn
L;748;Linds
L;749;Lindsay, M.
L;751;Lindsel
L;752;Lindsey
L;753;Lindsey, M.
L;754;Lindw
L;755;Ling
L;756;Lini
L;757;Linl
L;758;Linn
L;759;Lins
L;761;Lint
L;762;Linw
L;763;Lio
L;764;Lip
L;765;Lipp
L;766;Lippm
L;767;Lips
L;768;Lir
L;769;Lis
L;771;Lisl
L;772;Liss
L;773;List
L;774;Lisz
L;775;Lit
L;776;Litch
L;777;Litte
L;778;Littl
L;779;Littleb
L;781;Littlet
L;782;Littr
L;783;Liu
L;784;Liv
L;785;Livermore, M.
L;786;Livings
L;787;Livingston, M.
L;788;Livingstone
L;789;Liz
L;791;Ll
L;792;Llo
L;793;Lloyd
L;794;Lly
L;795;Lo
L;796;Lob
L;797;Lobe
L;798;Lobk
L;799;Lobo
L;811;Loc
L;812;Loch
L;813;Lock
L;814;Locke
L;815;Locker
L;816;Lockh
L;817;Lockw
L;818;Locky
L;819;Loco
L;821;Lod
L;822;Lodg
L;823;Lodi
L;824;Lodo
L;825;Loe
L;826;Loes
L;827;Loew
L;828;Lof
L;829;Loft
L;831;Log
L;832;Loge
L;833;Loh
L;834;Loi
L;835;Loisel
L;836;Lok
L;837;Lol
L;838;Lolm
L;839;Lom
L;841;Lombard
L;842;Lombardi
L;843;Lombe
L;844;Lombr
L;845;Lome
L;846;Lomo
L;847;Lon
L;848;Long
L;849;Long, M.
L;851;Longc
L;852;Longe
L;853;Longf
L;854;Longh
L;855;Longi
L;856;Longl
L;857;Longs
L;858;Longu
L;859;Longus
L;861;Loni
L;862;Lons
L;863;Loo
L;864;Lop
L;865;Lor
L;866;Lord
L;867;Lord, M.
L;868;Lore
L;869;Lorenz
L;871;Lorg
L;872;Lori
L;873;Loring
L;874;Loring, M.
L;875;Lorm
L;876;Lorr
L;877;Lorry
L;878;Lort
L;879;Los
L;881;Loso
L;882;Lot
L;883;Loti
L;884;Lott
L;885;Lotz
L;886;Lou
L;887;Loug
L;888;Loui
L;889;Loun
L;891;Loup
L;892;Lour
L;893;Lout
L;894;Louv
L;895;Louvo
L;896;Lov
L;897;Love
L;898;Lovel
L;899;Lovell
L;911;Lovell, M.
L;912;Low
L;913;Lowe
L;914;Lowell
L;915;Lowell, G.
L;916;Lowell, M.
L;917;Lowell, S.
L;918;Lowi
L;919;Lown
L;921;Lowr
L;922;Lowt
L;923;Loy
L;924;Loys
L;925;Loz
L;926;Lu
L;927;Lubbo
L;928;Lube
L;929;Lubi
L;931;Luc
L;932;Lucan
L;933;Lucas
L;934;Lucc
L;935;Luce
L;936;Luch
L;937;Luci
L;938;Lucin
L;939;Luciu
L;941;Luck
L;942;Lucr
L;943;Lucy
L;944;Lud
L;945;Ludl
L;946;Ludo
L;947;Ludr
L;948;Ludw
L;949;Luf
L;951;Lug
L;952;Lui
L;953;Luis
L;954;Luk
L;955;Lul
L;956;Lully
L;957;Lum
L;958;Luml
L;959;Lums
L;961;Lun
L;962;Lund
L;963;Lung
L;964;Lunt
L;965;Lup
L;966;Lupt
L;967;Lur
L;968;Lus
L;969;Lush
L;971;Lusi
L;972;Luss
L;973;Lut
L;974;Luto
L;975;Lutz
L;976;Luv
L;977;Lux
L;978;Luy
L;979;Luz
L;981;Ly
L;982;Lycu
L;983;Lyd
L;984;Lye
L;985;Lyl
L;986;Lym
L;987;Lyn
L;988;Lynd
L;989;Lynn
L;991;Lyo
L;992;Lyr
L;993;Lys
L;994;Lysi
L;995;Lyso
L;996;Lyt
L;997;Lyttl
L;998;Lytto
L;999;Lyv
M;111;Ma
M;112;Mab
M;113;Mac
M;114;Macal
M;115;Macar
M;116;Macart
M;117;Macau
M;118;Macb
M;119;Macbr
M;121;Macc
M;122;Maccal
M;123;Maccar
M;124;Macch
M;125;Macci
M;126;Maccl
M;127;Maccli
M;128;Macclu
M;129;Macco
M;131;Maccor
M;132;Maccr
M;133;Maccu
M;134;Macd
M;135;Macdon
M;136;Macdonn
M;137;Macdou
M;138;Macdow
M;139;Macdu
M;141;Mace
M;142;Macer
M;143;Macf
M;144;Macfi
M;145;Macg
M;146;Macgo
M;147;Macgr
M;148;Macgu
M;149;Mach
M;151;Macho
M;152;Maci
M;153;Mack
M;154;Macke
M;155;Macken
M;156;Mackenz
M;157;Mackenzie, M.
M;158;Macki
M;159;Mackn
M;161;Macl
M;162;Maclay
M;163;Macle
M;164;Maclel
M;165;Macleo
M;166;Maclu
M;167;Macm
M;168;Macmu
M;169;Macn
M;171;Maco
M;172;Macp
M;173;Macq
M;174;Macr
M;175;Macs
M;176;Macv
M;177;Macw
M;178;Mad
M;179;Madd
M;181;Made
M;182;Madi
M;183;Mado
M;184;Mae
M;185;Mael
M;186;Maes
M;187;Maf
M;188;Mag
M;189;Magat
M;191;Mage
M;192;Magen
M;193;Magg
M;194;Magi
M;195;Magl
M;196;Magn
M;197;Magni
M;198;Magno
M;199;Magnu
M;211;Mago
M;212;Magr
M;213;Magu
M;214;Mah
M;215;Mahm
M;216;Maho
M;217;Mai
M;218;Maig
M;219;Mail
M;221;Maille
M;222;Mailly
M;223;Maim
M;224;Main
M;225;Maine
M;226;Maint
M;227;Mainw
M;228;Mair
M;229;Mairo
M;231;Mais
M;232;Mait
M;233;Maj
M;234;Majo
M;235;Mak
M;236;Mal
M;237;Malan
M;238;Malas
M;239;Malat
M;241;Malb
M;242;Malc
M;243;Malco
M;244;Mald
M;245;Male
M;246;Males
M;247;Malet
M;248;Malev
M;249;Malh
M;251;Mali
M;252;Mall
M;253;Mallet
M;254;Malli
M;255;Mallo
M;256;Malm
M;257;Malo
M;258;Malou
M;259;Malp
M;261;Malt
M;262;Malv
M;263;Mam
M;264;Mame
M;265;Mami
M;266;Man
M;267;Manas
M;268;Manc
M;269;Manci
M;271;Mand
M;272;Mander
M;273;Mandr
M;274;Mane
M;275;Manet
M;276;Manf
M;277;Mang
M;278;Mani
M;279;Manl
M;281;Mann
M;282;Mann, M.
M;283;Manni
M;284;Manning, M.
M;285;Manno
M;286;Mans
M;287;Mansf
M;288;Mansi
M;289;Manso
M;291;Mant
M;292;Mantel
M;293;Manto
M;294;Manu
M;295;Manv
M;296;Manz
M;297;Map
M;298;Mar
M;299;Marai
M;311;Maran
M;312;Marb
M;313;Marc
M;314;Marcel
M;315;March
M;316;Marche
M;317;Marchet
M;318;Marchm
M;319;Marci
M;321;Marco
M;322;Marcu
M;323;Mare
M;324;Maren
M;325;Mares
M;326;Maret
M;327;Marg
M;328;Marge
M;329;Margo
M;331;Margu
M;332;Mari
M;333;Marian
M;334;Marie
M;335;Marig
M;336;Maril
M;337;Marin
M;338;Marine
M;339;Marini
M;341;Mario
M;342;Mariot
M;343;Mariu
M;344;Marj
M;345;Mark
M;346;Markl
M;347;Marl
M;348;Marli
M;349;Marlo
M;351;Marm
M;352;Marmon
M;353;Marn
M;354;Maro
M;355;Marot
M;356;Marou
M;357;Marq
M;358;Marr
M;359;Marri
M;361;Marro
M;362;Marry
M;363;Mars
M;364;Marsd
M;365;Marsh
M;366;Marsh, M.
M;367;Marshall
M;368;Marshall, G.
M;369;Marshall, M.
M;371;Marshm
M;372;Marsi
M;373;Marso
M;374;Marst
M;375;Mart
M;376;Martel
M;377;Marten
M;378;Marti
M;379;Martin
M;381;Martin, G.
M;382;Martin, M.
M;383;Martin, S.
M;384;Martind
M;385;Martine
M;386;Martini
M;387;Marto
M;388;Marty
M;389;Maru
M;391;Marv
M;392;Marx
M;393;Mary
M;394;Mas
M;395;Masc
M;396;Mase
M;397;Mash
M;398;Maso
M;399;Mason, G.
M;411;Mason, M.
M;412;Mason, S.
M;413;Masq
M;414;Mass
M;415;Masse
M;416;Massey
M;417;Massi
M;418;Massing
M;419;Masso
M;421;Masson, M.
M;422;Massu
M;423;Mast
M;424;Masu
M;425;Mat
M;426;Math
M;427;Mather
M;428;Mathew
M;429;Mathews
M;431;Mathi
M;432;Matho
M;433;Mati
M;434;Mats
M;435;Matt
M;436;Matth
M;437;Matthew
M;438;Matthews
M;439;Matthews, C.
M;441;Matthews, M.
M;442;Matthews, S.
M;443;Matthi
M;444;Matti
M;445;Matu
M;446;Maty
M;447;Mau
M;448;Mauds
M;449;Maug
M;451;Maun
M;452;Maup
M;453;Maur
M;454;Mauri
M;455;Maurice, M.
M;456;Maurit
M;457;Mauro
M;458;Mauru
M;459;Maury
M;461;Mav
M;462;Maw
M;463;Max
M;464;Maxi
M;465;Maxw
M;466;May
M;467;May, M.
M;468;Mayer
M;469;Mayh
M;471;Mayn
M;472;Mayne
M;473;Mayo
M;474;Mayr
M;475;Maz
M;476;Maze
M;477;Mazz
M;478;Mazzon
M;479;Me
M;481;Meade
M;482;Meado
M;483;Mean
M;484;Meas
M;485;Meb
M;486;Mec
M;487;Meck
M;488;Med
M;489;Medi
M;491;Medin
M;492;Medo
M;493;Medu
M;494;Mee
M;495;Meer
M;496;Meg
M;497;Meger
M;498;Meh
M;499;Mei,
M;511;Meier
M;512;Meig
M;513;Meil
M;514;Mein
M;515;Meis
M;516;Mej
M;517;Mel
M;518;Melc
M;519;Mele
M;521;Melf
M;522;Meli
M;523;Melis
M;524;Mell
M;525;Mellen
M;526;Melli
M;527;Mello
M;528;Melo
M;529;Melu
M;531;Melv
M;532;Melz
M;533;Mem
M;534;Men
M;535;Menar
M;536;Menc
M;537;Mend
M;538;Mendes
M;539;Mendo
M;541;Mene
M;542;Menen
M;543;Menes
M;544;Meng
M;545;Meni
M;546;Menl
M;547;Menn
M;548;Mens
M;549;Ment
M;551;Menz
M;552;Mer
M;553;Merc
M;554;Mercer
M;555;Merci
M;556;Merco
M;557;Mercy
M;558;Mere
M;559;Meredith
M;561;Meri
M;562;Merin
M;563;Meriv
M;564;Merl
M;565;Merli
M;566;Merm
M;567;Mero
M;568;Merr
M;569;Merrif
M;571;Merril
M;572;Merrit
M;573;Merry
M;574;Mers
M;575;Mert
M;576;Merv
M;577;Merz
M;578;Mes
M;579;Mesm
M;581;Mesn
M;582;Mesni
M;583;Mess
M;584;Messe
M;585;Messi
M;586;Mest
M;587;Met
M;588;Metc
M;589;Mete
M;591;Metey
M;592;Meth
M;593;Meto
M;594;Metr
